,name,id,timestamp,version,tags,osm_type,geometry
0,Zona industriale ed artigianale Paludi - Pieve d'Alpago,127683863,1597914756,5,"{""industrial"":""factory"",""landuse"":""industrial""}",way,"POLYGON ((12.3215524 46.1566525, 12.3226315 46.1566796, 12.3236398 46.1566627, 12.323894 46.1565546, 12.3236235 46.1556152, 12.3276859 46.1552822, 12.3276797 46.1552357, 12.3275759 46.1544546, 12.3273786 46.1529697, 12.3288162 46.1528657, 12.3286982 46.1514163, 12.3274107 46.1512008, 12.3273786 46.1506434, 12.3280185 46.1505627, 12.3278469 46.1494627, 12.3281258 46.1482288, 12.3274537 46.1478784, 12.3274966 46.1461391, 12.3281795 46.1446981, 12.3250719 46.1441172, 12.3216815 46.1443625, 12.3217744 46.1510533, 12.3216525 46.1519923, 12.3216227 46.1534916, 12.3216124 46.1540094, 12.3215857 46.1559895, 12.3215524 46.1566525))"
