,name,id,timestamp,version,tags,osm_type,geometry
0,Attimec Italia,233508796,1633440787,6,"{""industrial"":""factory"",""landuse"":""industrial""}",way,"POLYGON ((12.4109393 45.8616333, 12.4113548 45.8620033, 12.4111526 45.8621442, 12.4116406 45.8629051, 12.4121664 45.8631304, 12.4126603 45.863083, 12.4138883 45.8629651, 12.4144624 45.86291, 12.4138187 45.8624878, 12.4136683 45.8623933, 12.4144383 45.8618004, 12.4147043 45.8616074, 12.4147385 45.8615826, 12.4144517 45.8613914, 12.4132393 45.8605956, 12.412688 45.8602284, 12.4116567 45.8604899, 12.4121717 45.8610494, 12.4115199 45.8613585, 12.4109393 45.8616333))"
