,name,id,timestamp,version,tags,osm_type,geometry
0,SACMI S.p.a.,316121843,1625770053,3,"{""industrial"":""factory"",""landuse"":""industrial"",""source"":""Bing""}",way,"POLYGON ((11.7283475 44.3672929, 11.7275008 44.3661772, 11.7293097 44.3654413, 11.728651 44.3650713, 11.7281753 44.364475, 11.7317251 44.3630147, 11.7323198 44.3639019, 11.7326385 44.3637874, 11.7337949 44.3653084, 11.7340417 44.3652393, 11.7346854 44.366037, 11.7359514 44.3655385, 11.7364664 44.3663469, 11.7345137 44.3670981, 11.7337091 44.3669957, 11.7333121 44.3669451, 11.7326684 44.3669605, 11.7305421 44.3678848, 11.7301985 44.367444, 11.7292326 44.3678156, 11.7287464 44.3671384, 11.7283475 44.3672929))"
