,name,id,timestamp,version,tags,osm_type,geometry
0,Area Industruale Camerano,744101086,1600762511,2,"{""industrial"":""factory"",""landuse"":""industrial""}",way,"POLYGON ((12.4144969 44.0506833, 12.4147668 44.0504809, 12.4151299 44.0501513, 12.4154947 44.0497468, 12.4157109 44.049409, 12.4159469 44.0490004, 12.416117 44.0487983, 12.4172006 44.0479732, 12.416022 44.0470108, 12.4152372 44.0472483, 12.4147222 44.0468473, 12.415432 44.0463013, 12.4149921 44.0460314, 12.4146579 44.0462998, 12.4139283 44.0458371, 12.4137583 44.0459929, 12.4131789 44.0456613, 12.4119236 44.0466484, 12.4099173 44.048877, 12.4106791 44.0492857, 12.410957 44.0490142, 12.4114505 44.049261, 12.4120937 44.0485747, 12.4128141 44.0489387, 12.4129965 44.0494553, 12.4127052 44.0497931, 12.4144969 44.0506833))"
