,lat,timestamp,changeset,lon,id,version,tags,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,name,geometry,osm_type
110,,1380109126,,,186645053,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,System spa,"POLYGON ((10.8199568 44.5539956, 10.8202199 44.5543249, 10.8218698 44.553651, 10.8216691 44.5533997, 10.8216068 44.5533217, 10.8199568 44.5539956))",way
111,,1366312441,,,186645080,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,System spa,"POLYGON ((10.81829 44.5544735, 10.8189581 44.5553185, 10.8197652 44.5549922, 10.8190971 44.5541472, 10.81829 44.5544735))",way
112,,1380088371,,,186645275,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""design"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,TOSILAB spa,"POLYGON ((10.8222501 44.5572848, 10.8224782 44.5577075, 10.8234556 44.5574379, 10.8233356 44.5572155, 10.8232321 44.557014, 10.8230475 44.5570649, 10.8222501 44.5572848))",way
113,,1366094288,,,186645322,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Officina SMAC spa,"POLYGON ((10.8183 44.5519076, 10.8187908 44.5528844, 10.8189994 44.5528306, 10.8192303 44.5527711, 10.8187395 44.5517943, 10.8183 44.5519076))",way
114,,1376121677,,,186645394,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""metal_construction"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,IMAS srl,"POLYGON ((10.8037275 44.5451104, 10.8037503 44.5453066, 10.8039624 44.5452941, 10.8039396 44.5450979, 10.8037275 44.5451104))",way
115,,1376140599,,,186645477,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,TSC spa,"POLYGON ((10.8127449 44.5509211, 10.8128544 44.5512527, 10.8130253 44.5512241, 10.8129158 44.5508924, 10.8128253 44.5509076, 10.8127449 44.5509211))",way
116,,1381675643,,,186645827,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""metal_construction"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Dierre Srl,"POLYGON ((10.8318674 44.5356784, 10.8320096 44.5362772, 10.8323871 44.5362313, 10.8328035 44.5361807, 10.8326613 44.535582, 10.8318674 44.5356784))",way
117,,1366312441,,,186646117,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,System spa,"POLYGON ((10.8203255 44.5544427, 10.8205839 44.5547633, 10.8222085 44.5540938, 10.8219501 44.5537732, 10.8203255 44.5544427))",way
118,,1381243531,,,186646305,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Puntoquattro spa,"POLYGON ((10.8335718 44.5399886, 10.8336073 44.5402948, 10.8348661 44.5402201, 10.8348306 44.5399139, 10.8335718 44.5399886))",way
119,,1365076494,,,186646331,5,"{""building"":""industrial"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Emil Ceramica,"POLYGON ((10.8107114 44.5471332, 10.8109191 44.547135, 10.8109229 44.5469945, 10.8108899 44.5469944, 10.8108915 44.5469302, 10.810893 44.5468678, 10.8109049 44.5463894, 10.8106153 44.5463859, 10.8104729 44.5463848, 10.8103569 44.5463831, 10.8100109 44.5463777, 10.8098746 44.546377, 10.8098867 44.5459031, 10.8084448 44.5458848, 10.8084389 44.5461258, 10.8085593 44.5461272, 10.8091685 44.5461339, 10.8091641 44.54635, 10.8091271 44.5463495, 10.8091256 44.5464266, 10.8091406 44.5464286, 10.8091507 44.5466006, 10.8086424 44.5465996, 10.8086401 44.5469592, 10.8086624 44.5469656, 10.8086584 44.5470707, 10.8086541 44.5471864, 10.8086507 44.5472764, 10.8085744 44.5472752, 10.8079208 44.5472581, 10.8079181 44.5475018, 10.8086172 44.5474882, 10.810283 44.5474537, 10.8105551 44.547448, 10.8105601 44.5472579, 10.8105647 44.5471325, 10.8106314 44.5471336, 10.8107114 44.5471332))",way
120,,1365614580,,,186646335,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,IRIS spa,"POLYGON ((10.8123457 44.5630688, 10.8120767 44.5631526, 10.8122891 44.5635127, 10.8125535 44.5634304, 10.8126665 44.5636189, 10.812944 44.5635325, 10.813157 44.5638935, 10.8120229 44.5642433, 10.8115591 44.5643864, 10.8112533 44.5644807, 10.8111337 44.5645176, 10.8110126 44.564555, 10.8109501 44.5644494, 10.810849 44.5642785, 10.8107331 44.5640826, 10.8104423 44.5635909, 10.8103065 44.5633614, 10.8100987 44.56301, 10.810039 44.5629092, 10.810075 44.5628984, 10.8103274 44.562822, 10.8107098 44.5627064, 10.8106935 44.5626789, 10.8107916 44.5626493, 10.8108063 44.5626741, 10.8108706 44.5626546, 10.8108505 44.5626206, 10.8110429 44.5625624, 10.8110648 44.5625995, 10.8121586 44.5622688, 10.8121838 44.5622612, 10.8125072 44.5628078, 10.8124369 44.5628291, 10.8124555 44.5628606, 10.8125202 44.5628411, 10.8125502 44.5628917, 10.8122879 44.562971, 10.8123457 44.5630688))",way
121,,1376159585,,,186646339,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Emil Ceramica,"POLYGON ((10.8070799 44.5502948, 10.8070971 44.5504678, 10.8071216 44.5504665, 10.8072073 44.5504622, 10.8072119 44.5505084, 10.8072236 44.5506264, 10.8072337 44.5507274, 10.8072363 44.5507545, 10.8072445 44.5508361, 10.8073476 44.5508309, 10.8074193 44.5508273, 10.8074329 44.5509635, 10.8074425 44.5510606, 10.8074664 44.5510594, 10.807512 44.5510571, 10.8077897 44.5510431, 10.807781 44.5509557, 10.8078757 44.5509509, 10.8079477 44.5516743, 10.807948 44.5516776, 10.8084986 44.5516498, 10.8086619 44.5516415, 10.8087508 44.5516371, 10.8089113 44.5516289, 10.8089557 44.5516267, 10.8090329 44.5516228, 10.809208 44.551614, 10.809407 44.5516039, 10.8102449 44.5515616, 10.8102101 44.5512113, 10.8101802 44.550911, 10.8101742 44.5508509, 10.8101519 44.5506264, 10.8101418 44.5505251, 10.8100991 44.5500957, 10.8100242 44.5500995, 10.8100165 44.5500225, 10.8094 44.5500536, 10.8094088 44.5501428, 10.8092302 44.5501518, 10.8092214 44.5500636, 10.8087577 44.550087, 10.8087675 44.5501848, 10.8085183 44.5501974, 10.8085086 44.5501006, 10.8078544 44.5501336, 10.8078599 44.5501888, 10.8077823 44.5501928, 10.8077986 44.5503562, 10.8078135 44.5505054, 10.807697 44.5505113, 10.8076821 44.5503622, 10.8076724 44.5502649, 10.8070799 44.5502948))",way
122,,1365439571,,,186646341,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Bayker Italia Spa,"POLYGON ((10.80863 44.5553538, 10.8103751 44.5551004, 10.810365 44.5550656, 10.8103416 44.5549857, 10.8101536 44.5543416, 10.8099889 44.554366, 10.809977 44.5543251, 10.8099423 44.5543303, 10.8099105 44.5542216, 10.8088231 44.5543828, 10.8086438 44.5544094, 10.8083958 44.5544461, 10.8083186 44.5544576, 10.8082211 44.554472, 10.8084345 44.5552029, 10.8085797 44.5551814, 10.80863 44.5553538))",way
123,,1365076494,,,186646474,2,"{""building"":""industrial"",""factory"":""metal_construction"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Cemic,"POLYGON ((10.8113698 44.5480603, 10.8116499 44.5480592, 10.8116492 44.5479634, 10.8116471 44.5476913, 10.8115747 44.5476916, 10.8113671 44.5476924, 10.8113698 44.5480603))",way
124,,1400635043,,,186646520,3,"{""building"":""industrial"",""factory"":""refractories"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Calderys Italia Srl,"POLYGON ((10.8207006 44.5616276, 10.8207916 44.5618368, 10.8214927 44.5616805, 10.821599 44.5616568, 10.821505 44.5614451, 10.8207006 44.5616276))",way
125,,1400635043,,,186646641,3,"{""building"":""industrial"",""factory"":""refractories"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Calderys Italia Srl,"POLYGON ((10.8197079 44.5618355, 10.8198368 44.5621086, 10.8199426 44.5620828, 10.8201883 44.5620231, 10.8201773 44.5619999, 10.8200594 44.5617505, 10.8197079 44.5618355))",way
126,,1365334004,,,186646692,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,TSC spa,"POLYGON ((10.8121911 44.5513446, 10.8123006 44.5516763, 10.8129579 44.5515661, 10.8129025 44.5513982, 10.8126972 44.5514326, 10.8126431 44.5512689, 10.8121911 44.5513446))",way
127,,1381216607,,,186646972,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""ceramic paint"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Smaltochimica,"POLYGON ((10.8356591 44.5403134, 10.8360137 44.5403039, 10.8360982 44.5403016, 10.8360951 44.5402419, 10.8357188 44.540246, 10.8356595 44.5402466, 10.8356591 44.5403134))",way
128,,1366312442,,,186647128,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,System spa,"POLYGON ((10.8191597 44.5555921, 10.8197282 44.5563038, 10.8205389 44.5559728, 10.8199704 44.555261, 10.81981 44.5553265, 10.8197358 44.5553568, 10.8191597 44.5555921))",way
129,,1381216608,,,186647190,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""ceramic paint"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Smaltochimica,"POLYGON ((10.8355875 44.5396292, 10.8355944 44.5397293, 10.8355963 44.5397568, 10.8364881 44.5397216, 10.8364845 44.5396759, 10.8364775 44.5395851, 10.8357556 44.5396209, 10.8356724 44.539625, 10.8355875 44.5396292))",way
130,,1502970251,,,186647260,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""metal_construction"",""industrial"":""factory""}",Fiorano Modenese,,9/11,41042,Via Sacco e Vanzetti,NOVA DEC Diesel Engines Components srl,"POLYGON ((10.8189302 44.5517518, 10.8190994 44.5520948, 10.8191221 44.5521408, 10.8193711 44.5526456, 10.8196184 44.5525829, 10.8197381 44.5525525, 10.8192971 44.5516588, 10.8189302 44.5517518))",way
131,,1381216608,,,186647348,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""ceramic paint"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Smaltochimica,"POLYGON ((10.8355116 44.5403174, 10.8355274 44.5406198, 10.8359811 44.5406076, 10.835973 44.5404535, 10.8360215 44.5404522, 10.8360137 44.5403039, 10.8356591 44.5403134, 10.8355116 44.5403174))",way
132,,1376121677,,,186647371,4,"{""building"":""industrial"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Il Mosaico spa,"POLYGON ((10.8049587 44.5451676, 10.8048464 44.5451765, 10.8048002 44.5451802, 10.8049166 44.5459424, 10.8052533 44.5459157, 10.8052272 44.5457446, 10.8051681 44.5453584, 10.8051369 44.5451541, 10.8049587 44.5451676))",way
133,,1365076493,,,186647398,2,"{""building"":""industrial"",""factory"":""metal_construction"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Cemic,"POLYGON ((10.8118464 44.5479626, 10.811845 44.5477738, 10.8118444 44.5476906, 10.8116471 44.5476913, 10.8116492 44.5479634, 10.8118464 44.5479626))",way
134,,1381216608,,,186647603,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""poolish tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,,"POLYGON ((10.8358408 44.5416487, 10.8358895 44.5416446, 10.8360562 44.5416307, 10.8359707 44.5411084, 10.835959 44.5410371, 10.8359276 44.540845, 10.8359132 44.5407573, 10.8359073 44.5407214, 10.8355064 44.5407548, 10.8356357 44.5415449, 10.8358213 44.5415294, 10.8358408 44.5416487))",way
135,,1400635043,,,186647780,3,"{""building"":""industrial"",""factory"":""refractories"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Calderys Italia Srl,"POLYGON ((10.8199426 44.5620828, 10.8200465 44.562301, 10.8200622 44.5622972, 10.8201647 44.5625124, 10.8206273 44.5624059, 10.8204289 44.5619402, 10.8201773 44.5619999, 10.8201883 44.5620231, 10.8199426 44.5620828))",way
136,,1376140598,,,186647786,3,"{""building"":""industrial"",""factory"":""electric vibrators"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Italvibras G. Silingardi Spa,"POLYGON ((10.8119528 44.5470442, 10.8120329 44.5474101, 10.8128398 44.5473204, 10.8128483 44.5473592, 10.8129542 44.5473475, 10.812967 44.5474058, 10.8135514 44.5473408, 10.81345 44.5468777, 10.8126529 44.5469663, 10.8122807 44.5470077, 10.8122064 44.547016, 10.8119528 44.5470442))",way
137,,1364966817,,,186647835,2,"{""building"":""industrial"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Emil Ceramica,"POLYGON ((10.8079317 44.546567, 10.8080607 44.5470372, 10.8081006 44.5471962, 10.8082957 44.5471695, 10.808508 44.5471402, 10.8085401 44.5471335, 10.8084843 44.5469462, 10.8083712 44.546506, 10.8079317 44.546567))",way
138,,1365334004,,,186647954,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,TSC spa,"POLYGON ((10.8120877 44.5510313, 10.8121911 44.5513446, 10.8126431 44.5512689, 10.8126972 44.5514326, 10.8129025 44.5513982, 10.8128544 44.5512527, 10.8127449 44.5509211, 10.8120877 44.5510313))",way
139,,1376121677,,,186647965,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""metal_construction"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,IMAS srl,"POLYGON ((10.8038017 44.5457476, 10.8038468 44.5461272, 10.8045292 44.546086, 10.8045237 44.5460398, 10.8044972 44.5458143, 10.8044908 44.5457604, 10.8044871 44.545729, 10.8044838 44.5457073, 10.8040298 44.5457341, 10.8038017 44.5457476))",way
140,,1366094287,,,186647996,3,"{""building"":""industrial"",""factory"":""dressmaker"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Messori Italia srl,"POLYGON ((10.8205687 44.5516456, 10.8206523 44.5516251, 10.8206073 44.5515303, 10.8205866 44.5514866, 10.8206443 44.5514722, 10.8205778 44.5513326, 10.8200148 44.5514699, 10.819775 44.5515283, 10.8199645 44.5519258, 10.8206251 44.5517651, 10.8205687 44.5516456))",way
141,,1366312439,,,186648010,3,"{""building:level"":""1"",""factory"":""automation"",""industrial"":""factory""}",,,,,,System spa,"POLYGON ((10.8207688 44.557007, 10.8207235 44.557016, 10.8206569 44.5570292, 10.8204514 44.5565155, 10.8200178 44.5566042, 10.8203649 44.5574718, 10.8203885 44.5575307, 10.8214496 44.5573085, 10.8214306 44.5572631, 10.8214091 44.5572116, 10.8211829 44.5566458, 10.8211204 44.5566586, 10.8210274 44.5564266, 10.8205739 44.5565199, 10.8207688 44.557007))",way
142,,1376121677,,,197885353,2,"{""building"":""office"",""building:level"":""2"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Il Mosaico spa,"POLYGON ((10.8049587 44.5451676, 10.8051369 44.5451541, 10.8051242 44.5450738, 10.8050374 44.5450804, 10.804946 44.5450873, 10.8049587 44.5451676))",way
143,,1362653164,,,198061367,2,"{""building"":""industrial"",""factory"":""dressmaker"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Maglificio Vienna s.r.l.,"POLYGON ((10.8102707 44.5442651, 10.8099941 44.5442803, 10.8100143 44.5444628, 10.8101431 44.5444557, 10.8101463 44.5444826, 10.8102641 44.5444757, 10.810261 44.5444493, 10.8102908 44.5444477, 10.8102795 44.5443456, 10.8102707 44.5442651))",way
144,,1365767886,,,208680094,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""metal_construction"",""industrial"":""factory""}",,,,,,Ghini srl,"POLYGON ((10.8172736 44.5598861, 10.817748 44.5597876, 10.8177998 44.5597253, 10.8176871 44.5594359, 10.8175882 44.559397, 10.8171136 44.5594956, 10.8171136 44.5594954, 10.8166633 44.5595891, 10.8168231 44.5599797, 10.8168233 44.5599797, 10.8168476 44.5600389, 10.8170101 44.5600051, 10.8172979 44.5599453, 10.8172736 44.5598861))",way
145,,1365099497,,,215289575,2,"{""building"":""office"",""building:level"":""2"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Emil Ceramica,"POLYGON ((10.8107114 44.5471332, 10.8109191 44.547135, 10.8109174 44.5472351, 10.8109165 44.5472898, 10.8109155 44.5473474, 10.8108712 44.547347, 10.8107544 44.547346, 10.8107026 44.5473456, 10.8107039 44.5472692, 10.810748 44.5472695, 10.8107495 44.5471856, 10.8107105 44.5471853, 10.8107114 44.5471332))",way
146,,1365099488,,,215460764,1,"{""building"":""office"",""building:level"":""2"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,FAP Ceramiche,"POLYGON ((10.8117017 44.5493897, 10.8117717 44.5493162, 10.8119267 44.5493928, 10.8118428 44.549479, 10.8117087 44.5494128, 10.8117017 44.5493897))",way
147,,1365099489,,,215460765,1,"{""building"":""office"",""building:level"":""2"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,FAP Ceramiche,"POLYGON ((10.8117392 44.549231, 10.8116636 44.5491869, 10.8116663 44.5491479, 10.8117798 44.5490623, 10.8118934 44.5491339, 10.811778 44.5492287, 10.8117535 44.5492165, 10.8117392 44.549231))",way
148,,1365099489,,,215460766,1,"{""building"":""office"",""building:level"":""2"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,FAP Ceramiche,"POLYGON ((10.8115772 44.5492234, 10.8114957 44.5492171, 10.8113994 44.5491533, 10.8114747 44.5490848, 10.8115895 44.5491538, 10.811587 44.5491958, 10.8116 44.5492046, 10.8115772 44.5492234))",way
149,,1365099489,,,215460767,1,"{""building"":""office"",""building:level"":""2"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,FAP Ceramiche,"POLYGON ((10.8116377 44.5493571, 10.8116102 44.5493432, 10.8115922 44.5493602, 10.8115213 44.5493602, 10.8114341 44.5494558, 10.8115529 44.5495101, 10.8116426 44.5494089, 10.8116206 44.549372, 10.8116377 44.5493571))",way
150,,1376140599,,,216118674,2,"{""building"":""office"",""building:level"":""2"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,TSC spa,"POLYGON ((10.8127449 44.5509211, 10.8127241 44.550858, 10.8126143 44.5508764, 10.8125196 44.5508923, 10.812301 44.5509289, 10.8121937 44.5509469, 10.8120668 44.5509682, 10.8120877 44.5510313, 10.8127449 44.5509211))",way
151,,1365439564,,,216505511,1,"{""building"":""industrial"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Laminam spa,"POLYGON ((10.80863 44.5553538, 10.8103751 44.5551004, 10.8105843 44.5558168, 10.810407 44.5558431, 10.8099417 44.5559121, 10.8093787 44.5559956, 10.8093874 44.5560255, 10.8090828 44.5560706, 10.8090739 44.5560401, 10.8090168 44.5560485, 10.8090243 44.5560742, 10.8089714 44.5560821, 10.8089616 44.5560487, 10.8088383 44.556067, 10.80863 44.5553538))",way
152,,1365487534,,,216579705,1,"{""building"":""office"",""building:level"":""2"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Riwal ceramica spa,"POLYGON ((10.8109258 44.5571621, 10.8107767 44.5571837, 10.8106431 44.5567143, 10.8107922 44.5566927, 10.810852 44.5569028, 10.8109258 44.5571621))",way
153,,1379955838,,,217136813,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""thermoplastic packaging"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Termoplastica Sghedoni Spa,"POLYGON ((10.8156655 44.5613463, 10.8160488 44.5612316, 10.8160148 44.5611735, 10.8160931 44.56115, 10.8161019 44.5611651, 10.8161027 44.5611798, 10.8161198 44.5611915, 10.8161533 44.5611921, 10.8161696 44.5611787, 10.8161675 44.5611644, 10.8161367 44.5611422, 10.8161911 44.5611259, 10.8159929 44.5607874, 10.815891 44.5608152, 10.8157238 44.5608608, 10.8155668 44.5609036, 10.8155913 44.5609455, 10.8154772 44.5609796, 10.8156655 44.5613463))",way
154,,1365958406,,,217460207,1,"{""building"":""industrial"",""building:level"":""2"",""factory"":""mineral"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,META spa,"POLYGON ((10.8212099 44.5589318, 10.8211829 44.5589398, 10.8214841 44.5594992, 10.821843 44.5594011, 10.8218705 44.5594522, 10.8220105 44.5594139, 10.8219814 44.5593617, 10.8218275 44.5590721, 10.8217264 44.5590994, 10.8215838 44.5588309, 10.8212099 44.5589318))",way
155,,1366094282,,,217612728,1,"{""building"":""industrial"",""building:level"":""2"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,DEF spa,"POLYGON ((10.8178845 44.5530489, 10.817919 44.5531195, 10.818435 44.5529905, 10.8184005 44.5529199, 10.8178845 44.5530489))",way
156,,1366312440,,,217612729,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,System spa,"POLYGON ((10.819217 44.5533928, 10.8190342 44.5534433, 10.8192238 44.5537915, 10.8194066 44.553741, 10.819217 44.5533928))",way
157,,1366312442,,,217612733,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,System spa,"POLYGON ((10.8192356 44.5533611, 10.8192481 44.5533841, 10.819217 44.5533928, 10.8194066 44.553741, 10.8198901 44.5536073, 10.8199402 44.5535935, 10.819738 44.5532222, 10.8192356 44.5533611))",way
158,,1366184570,,,217730614,1,"{""building"":""office"",""building:level"":""2"",""factory"":""mineral"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,META spa,"POLYGON ((10.8212587 44.5584425, 10.8216934 44.5583253, 10.8216657 44.5582732, 10.8212311 44.5583905, 10.8212587 44.5584425))",way
159,,1380088990,,,217842334,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""serigraphics"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,SRS spa,"POLYGON ((10.824318 44.5576394, 10.8244992 44.557988, 10.8245191 44.5580264, 10.8245924 44.5580069, 10.8245706 44.557965, 10.8246134 44.5579536, 10.8247144 44.5579268, 10.8249005 44.5578773, 10.8249967 44.5578517, 10.8250149 44.5578867, 10.82515 44.5578508, 10.8251318 44.5578158, 10.8251782 44.5578035, 10.8254071 44.5577427, 10.8254715 44.5577256, 10.8253828 44.5575549, 10.8253405 44.5574734, 10.8252765 44.5574904, 10.8251484 44.5575235, 10.825101 44.5574358, 10.8250381 44.5574522, 10.824318 44.5576394))",way
160,,1380088989,,,217842356,3,"{""building"":""industrial"",""building:level"":""1"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,AssoPrint spa,"POLYGON ((10.8257421 44.5579492, 10.8254386 44.5580271, 10.8252554 44.5580742, 10.8253539 44.5582689, 10.8254494 44.5584577, 10.8259362 44.5583327, 10.8259012 44.5582635, 10.8257421 44.5579492))",way
161,,1366280653,,,217847368,1,"{""building"":""office"",""building:level"":""2"",""factory"":""automation"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,AssoPrint spa,"POLYGON ((10.8259012 44.5582635, 10.8260108 44.5582353, 10.8259594 44.5581337, 10.8260039 44.5581223, 10.8259879 44.5580908, 10.8259746 44.5580644, 10.8259282 44.5580763, 10.8258758 44.5579728, 10.8258212 44.5579868, 10.8257952 44.5579355, 10.8257421 44.5579492, 10.8259012 44.5582635))",way
162,,1381046179,,,240748030,2,"{""building"":""office"",""building:level"":""5"",""factory"":""artistic tile"",""industrial"":""factory""}",,,,,,Target Studio,"POLYGON ((10.8346617 44.5416347, 10.8349846 44.5416142, 10.8349774 44.5415565, 10.8349614 44.5414289, 10.8349567 44.5413911, 10.8346338 44.5414116, 10.8346617 44.5416347))",way
163,,1381046179,,,240748031,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""artistic tile"",""industrial"":""factory""}",,,,,,Target Studio,"POLYGON ((10.8335016 44.5416613, 10.8334446 44.5412059, 10.8349217 44.5411119, 10.8349228 44.5411205, 10.8349567 44.5413911, 10.8346338 44.5414116, 10.8346617 44.5416347, 10.8338514 44.5416863, 10.8338456 44.5416394, 10.8335547 44.5416579, 10.8335016 44.5416613))",way
164,,1381046173,,,240758872,1,"{""building"":""office"",""building:level"":""1"",""factory"":""artistic tile"",""industrial"":""factory""}",,,,,,Target Studio,"POLYGON ((10.8349614 44.5414289, 10.8350505 44.5415462, 10.8350106 44.5415518, 10.8349774 44.5415565, 10.8349614 44.5414289))",way
165,,1381216609,,,240758880,2,"{""building"":""office"",""building:level"":""3"",""factory"":""poolish tile"",""industrial"":""factory""}",,,,,,,"POLYGON ((10.8356357 44.5415449, 10.8358213 44.5415294, 10.8358408 44.5416487, 10.8358001 44.5416521, 10.8357007 44.5416603, 10.8356552 44.5416641, 10.8356357 44.5415449))",way
166,,1394199641,,,241072361,3,"{""building"":""office"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Ceramiche Piemme S.p.a.,"POLYGON ((10.8352513 44.5380123, 10.8352189 44.5380123, 10.8351922 44.5379933, 10.8351827 44.5379309, 10.8352056 44.5379078, 10.8352341 44.5379051, 10.8352553 44.537906, 10.8352836 44.5379214, 10.8352893 44.5379906, 10.8352513 44.5380123))",way
167,,1381243531,,,241106728,2,"{""building"":""industrial"",""building:level"":""1"",""factory"":""tile"",""industrial"":""factory"",""source"":""Regione Emilia Romagna""}",,,,,,Puntoquattro spa,"POLYGON ((10.8346838 44.5385535, 10.8346881 44.5385929, 10.8346596 44.5385945, 10.8346635 44.5386305, 10.8346735 44.5387213, 10.8344261 44.5387351, 10.8344338 44.5388051, 10.8342111 44.5388176, 10.833968 44.5388312, 10.8333953 44.5388633, 10.8334971 44.5397545, 10.8335403 44.5397516, 10.8347642 44.5396683, 10.8349475 44.5396558, 10.8350239 44.5396506, 10.8350091 44.5395158, 10.834985 44.5392952, 10.8349779 44.5392302, 10.8349642 44.5391054, 10.834951 44.5389849, 10.8349399 44.5388835, 10.83491 44.5386106, 10.8349024 44.5385409, 10.8346838 44.5385535))",way
