,name,id,timestamp,version,tags,osm_type,geometry
0,Bormioli Rocco,732912030,1570615192,1,"{""industrial"":""factory"",""landuse"":""industrial""}",way,"POLYGON ((10.07788 44.8663786, 10.0773436 44.8665459, 10.0770861 44.8663786, 10.0765228 44.8663939, 10.0757343 44.8664091, 10.0749564 44.8660821, 10.0742429 44.865565, 10.0740659 44.8651696, 10.0780624 44.8641449, 10.078108 44.8642628, 10.0785103 44.8641563, 10.0787866 44.8644015, 10.0783494 44.8649738, 10.078159 44.8655935, 10.0780597 44.8659452, 10.07788 44.8663786))"
